Gene,Ensembl_ID,Probability_Class_0,Probability_Class_1,Chromosome,SFARI_Gene_Score
ZEB2,ENSG00000169554,0.0657724632995223,0.9342275367004778,2,
RYR1,ENSG00000196218,0.0667117921296183,0.9332882078703816,19,
ARID4A,ENSG00000032219,0.0670108501646689,0.9329891498353312,14,
EZH2,ENSG00000106462,0.0673294224155562,0.932670577584444,7,
EWSR1,ENSG00000182944,0.0675391189190719,0.932460881080928,22,
MED12L,ENSG00000144893,0.0679204446118416,0.9320795553881582,3,2.0
CAMK2D,ENSG00000145349,0.0683872018446887,0.9316127981553112,4,
TLK2,ENSG00000146872,0.0688242749442551,0.931175725055745,17,1.0
RAB6B,ENSG00000154917,0.06896597185767,0.9310340281423296,3,
CHD3,ENSG00000170004,0.0693945493660836,0.9306054506339164,17,1.0
TET1,ENSG00000138336,0.0695215812576852,0.9304784187423152,10,
RAB1B,ENSG00000174903,0.0696061962269278,0.930393803773072,11,
RSF1,ENSG00000048649,0.0707318417376298,0.9292681582623702,11,
BRD4,ENSG00000141867,0.07268992360072,0.92731007639928,19,2.0
CDK13,ENSG00000065883,0.0732269601052555,0.9267730398947446,7,
RIMS1,ENSG00000079841,0.0733423480860447,0.9266576519139552,6,1.0
RIMS2,ENSG00000176406,0.0741675642386531,0.9258324357613468,8,3.0
NCOA6,ENSG00000198646,0.0744302892021238,0.925569710797876,20,
CELF3,ENSG00000159409,0.074673338991256,0.925326661008744,1,
ARID1A,ENSG00000117713,0.075021668593112,0.924978331406888,1,
ZEB1,ENSG00000148516,0.0750221619971937,0.9249778380028062,10,
ELAVL2,ENSG00000107105,0.0755535946510176,0.9244464053489824,9,2.0
DACH1,ENSG00000276644,0.0761130024098566,0.9238869975901434,13,
KAT6B,ENSG00000156650,0.0770341050303353,0.9229658949696646,10,3.0
ARID4B,ENSG00000054267,0.0771525302641639,0.922847469735836,1,
ATN1,ENSG00000111676,0.0781333441174643,0.9218666558825356,12,
SAFB,ENSG00000160633,0.0788505092885407,0.9211494907114592,19,
HUWE1,ENSG00000086758,0.0811451815722035,0.9188548184277964,X,
MARK3,ENSG00000075413,0.0815828806992267,0.9184171193007732,14,
DIP2C,ENSG00000151240,0.0818070305508193,0.9181929694491808,10,2.0
XPO1,ENSG00000082898,0.0824076966578831,0.9175923033421168,2,2.0
USP7,ENSG00000187555,0.0827411622789719,0.9172588377210282,16,2.0
SETD5,ENSG00000168137,0.08351685223072,0.91648314776928,3,1.0
QSER1,ENSG00000060749,0.0836006543286055,0.9163993456713946,11,
RBBP6,ENSG00000122257,0.0836007254132547,0.9163992745867452,16,
ANP32B,ENSG00000136938,0.0836710463843725,0.9163289536156272,9,
RAB11A,ENSG00000103769,0.0837925969798337,0.9162074030201665,15,
RYR3,ENSG00000198838,0.08396671829078,0.91603328170922,15,
SMARCA2,ENSG00000080503,0.0840256833160491,0.9159743166839508,9,1.0
RALGAPA1,ENSG00000174373,0.0840330898884767,0.9159669101115232,14,
PHF14,ENSG00000106443,0.0840683958449258,0.9159316041550742,7,3.0
PTPRM,ENSG00000173482,0.0846380474255172,0.9153619525744828,18,
KRAS,ENSG00000133703,0.0846770910917177,0.9153229089082822,12,
TET2,ENSG00000168769,0.0850249116166254,0.9149750883833748,4,2.0
TNRC6B,ENSG00000100354,0.0854936037069597,0.9145063962930404,22,2.0
TLE3,ENSG00000140332,0.0855525847118081,0.9144474152881916,15,1.0
TLK1,ENSG00000198586,0.0872101992085095,0.9127898007914902,2,
TLE4,ENSG00000106829,0.0874338914179403,0.9125661085820598,9,
TSHZ3,ENSG00000121297,0.0877525531073853,0.9122474468926146,19,1.0
PHIP,ENSG00000146247,0.0877571779498284,0.9122428220501714,6,1.0
PTPRT,ENSG00000196090,0.0879026928266142,0.9120973071733858,20,2.0
PPP2CB,ENSG00000104695,0.0881157900512733,0.9118842099487268,8,
PPP4C,ENSG00000149923,0.088363275834166,0.911636724165834,16,
TNRC6A,ENSG00000090905,0.0885874752816339,0.911412524718366,16,
PTPRD,ENSG00000153707,0.0891287308619551,0.9108712691380446,9,
USP9X,ENSG00000124486,0.0896184707705276,0.9103815292294724,X,1.0
CASK,ENSG00000147044,0.0900773509319436,0.9099226490680564,X,1.0
DOCK7,ENSG00000116641,0.0904384488673572,0.9095615511326428,1,
ZNF469,ENSG00000225614,0.0908319128953661,0.909168087104634,16,
SMARCC2,ENSG00000139613,0.0910584958189126,0.9089415041810875,12,1.0
MYCBP2,ENSG00000005810,0.0915227915655896,0.9084772084344104,13,1.0
PHF3,ENSG00000118482,0.0917588385673135,0.9082411614326868,6,1.0
UNC79,ENSG00000133958,0.0930229211386906,0.9069770788613096,14,2.0
DOCK9,ENSG00000088387,0.0930795322136059,0.906920467786394,13,
HIPK2,ENSG00000064393,0.0936099238144803,0.90639007618552,7,
MEIS1,ENSG00000143995,0.0936301583761012,0.9063698416238988,2,
EEF1A1,ENSG00000156508,0.0944120311784056,0.9055879688215944,6,
RAB11B,ENSG00000185236,0.0944730261876683,0.9055269738123316,19,
CLTC,ENSG00000141367,0.09483243414241,0.9051675658575898,17,
ELAVL4,ENSG00000162374,0.0949035266944291,0.9050964733055707,1,
BAZ2B,ENSG00000123636,0.0954105105823454,0.9045894894176548,2,1.0
MN1,ENSG00000169184,0.0954162790280691,0.9045837209719308,22,
NAV2,ENSG00000166833,0.0955637681453536,0.9044362318546464,11,2.0
TLE1,ENSG00000196781,0.0956800620027028,0.9043199379972972,9,
SETD2,ENSG00000181555,0.0959046236055891,0.904095376394411,3,1.0
CNOT3,ENSG00000088038,0.0962264772108899,0.90377352278911,19,1.0
LRBA,ENSG00000198589,0.0968772910738521,0.9031227089261478,4,2.0
CAMK2A,ENSG00000070808,0.0970599424418384,0.9029400575581616,5,2.0
ZNF318,ENSG00000171467,0.0978793997399892,0.9021206002600108,6,
NAV3,ENSG00000067798,0.0979202652742814,0.9020797347257186,12,2.0
CDK11B,ENSG00000248333,0.0982158982721855,0.9017841017278144,1,
SLTM,ENSG00000137776,0.0985301654643209,0.9014698345356792,15,
CHD2,ENSG00000173575,0.0989372648282174,0.9010627351717826,15,1.0
MED13,ENSG00000108510,0.0993156102751723,0.9006843897248279,17,1.0
MYT1L,ENSG00000186487,0.1007777790641723,0.8992222209358277,2,1.0
ZMIZ1,ENSG00000108175,0.1018726338440831,0.8981273661559169,10,2.0
MINK1,ENSG00000141503,0.1019785173635067,0.8980214826364931,17,3.0
USP9Y,ENSG00000114374,0.102103526037099,0.8978964739629008,Y,2.0
SNRNP200,ENSG00000144028,0.102210354250995,0.8977896457490051,2,
NIPBL,ENSG00000164190,0.1026935627588067,0.8973064372411934,5,1.0
TAF3,ENSG00000165632,0.1029193781236524,0.8970806218763472,10,
CSNK1G1,ENSG00000169118,0.1029538522682116,0.8970461477317883,15,3.0
NSD1,ENSG00000165671,0.103168076889707,0.896831923110293,5,1.0
ARID1B,ENSG00000049618,0.1033655156872103,0.8966344843127896,6,1.0
TRIM37,ENSG00000108395,0.1034719290188997,0.8965280709811002,17,
ZSWIM8,ENSG00000214655,0.1034753564964255,0.8965246435035744,10,
TNRC6C,ENSG00000078687,0.1036329801329607,0.8963670198670393,17,2.0
TSC22D1,ENSG00000102804,0.1036905081399129,0.896309491860087,13,
UPF1,ENSG00000005007,0.103714052840455,0.8962859471595449,19,
PRDM2,ENSG00000116731,0.1041527056250896,0.8958472943749102,1,
SMARCC1,ENSG00000173473,0.105214657193595,0.8947853428064046,3,
EP400,ENSG00000183495,0.1055828369700319,0.894417163029968,12,2.0
SETD1B,ENSG00000139718,0.1057966834023235,0.8942033165976763,12,2.0
CHD1,ENSG00000153922,0.1061517615555781,0.8938482384444217,5,2.0
PPP2R5A,ENSG00000066027,0.1062940703581476,0.8937059296418524,1,
SF3B1,ENSG00000115524,0.1068178506601873,0.8931821493398124,2,2.0
UNC13A,ENSG00000130477,0.1072302722674798,0.8927697277325203,19,2.0
KDM5A,ENSG00000073614,0.108184324412294,0.8918156755877059,12,2.0
CDK19,ENSG00000155111,0.1084379187112761,0.8915620812887239,6,3.0
GSK3B,ENSG00000082701,0.1088452949739635,0.8911547050260363,3,
USP34,ENSG00000115464,0.1092209993614649,0.8907790006385351,2,
CELF2,ENSG00000048740,0.1094341850678677,0.8905658149321322,10,2.0
REST,ENSG00000084093,0.1095949755217114,0.8904050244782886,4,
TAF1,ENSG00000147133,0.1097908241922081,0.8902091758077917,X,
COPS2,ENSG00000166200,0.1098981063572529,0.8901018936427473,15,
PTPRS,ENSG00000105426,0.1101791228862127,0.8898208771137871,19,
PPP2R1A,ENSG00000105568,0.1103347236177207,0.8896652763822793,19,
EIF3E,ENSG00000104408,0.1105705907544571,0.8894294092455429,8,
NFYC,ENSG00000066136,0.1113052482017822,0.8886947517982177,1,
ARFGEF2,ENSG00000124198,0.1114559501430272,0.8885440498569729,20,
UBN2,ENSG00000157741,0.1115793061372164,0.8884206938627834,7,2.0
SMARCA4,ENSG00000127616,0.1119087551813432,0.8880912448186568,19,1.0
CAMK2G,ENSG00000148660,0.1122311899954312,0.8877688100045688,10,
NEDD4,ENSG00000069869,0.1122882550509166,0.8877117449490833,15,
SETBP1,ENSG00000152217,0.1125542515018064,0.8874457484981934,18,1.0
PTPRK,ENSG00000152894,0.1125762411442669,0.887423758855733,6,
PPP4R3B,ENSG00000275052,0.1126419948502336,0.8873580051497664,2,
ADGRL2,ENSG00000117114,0.1131980775499696,0.8868019224500304,1,
NR2F2,ENSG00000185551,0.1134980001156088,0.8865019998843912,15,
EMSY,ENSG00000158636,0.1139285965774938,0.8860714034225063,11,2.0
RAC3,ENSG00000169750,0.1140092823188327,0.8859907176811672,17,
YTHDF3,ENSG00000185728,0.1140724689369332,0.8859275310630669,8,
RAPGEF2,ENSG00000109756,0.1142122362241021,0.8857877637758979,4,
YTHDF2,ENSG00000198492,0.1147914367646024,0.8852085632353976,1,
MGA,ENSG00000174197,0.1153016686802301,0.8846983313197698,15,
VPS35,ENSG00000069329,0.1155183050242755,0.8844816949757244,16,
HCFC1,ENSG00000172534,0.1156842348886837,0.8843157651113162,X,
CASZ1,ENSG00000130940,0.1159021801313619,0.8840978198686381,1,1.0
DLG1,ENSG00000075711,0.115907345723145,0.8840926542768549,3,2.0
RNF2,ENSG00000121481,0.1161649400233467,0.8838350599766535,1,
DOCK3,ENSG00000088538,0.1166810016317539,0.8833189983682461,3,
SAFB2,ENSG00000130254,0.1168511950478021,0.883148804952198,19,
MSI2,ENSG00000153944,0.1168570525854439,0.8831429474145562,17,
ASH1L,ENSG00000116539,0.1172620000305221,0.8827379999694777,1,1.0
ABR,ENSG00000159842,0.117435467484087,0.8825645325159129,17,
ARFGEF1,ENSG00000066777,0.1175128114470861,0.882487188552914,8,
TBL1XR1,ENSG00000177565,0.1177139826351095,0.8822860173648905,3,1.0
AFF4,ENSG00000072364,0.1181449838390025,0.8818550161609976,5,
NRXN3,ENSG00000021645,0.1183512395228215,0.8816487604771786,14,1.0
USP15,ENSG00000135655,0.1184811653693897,0.8815188346306104,12,2.0
TCF7L2,ENSG00000148737,0.1185995878480713,0.8814004121519288,10,1.0
XPO7,ENSG00000130227,0.118624049315798,0.8813759506842019,8,
CNOT2,ENSG00000111596,0.1186910288065813,0.8813089711934186,12,
CPEB3,ENSG00000107864,0.118724167469853,0.881275832530147,10,
KCNMA1,ENSG00000156113,0.1190627109678279,0.8809372890321723,10,2.0
DIP2B,ENSG00000066084,0.1195326119188108,0.8804673880811892,12,
PHF2,ENSG00000197724,0.1195573245559077,0.8804426754440923,9,1.0
PDS5B,ENSG00000083642,0.1195797312608858,0.8804202687391143,13,
PPP4R3A,ENSG00000100796,0.1201129491148272,0.8798870508851727,14,
ZNF148,ENSG00000163848,0.1201307847326447,0.8798692152673552,3,
H3-7,ENSG00000273213,0.1203157656921063,0.8796842343078937,1,
CUL5,ENSG00000166266,0.120375283950348,0.8796247160496519,11,
DOCK4,ENSG00000128512,0.1209234253582208,0.8790765746417794,7,2.0
MECOM,ENSG00000085276,0.1213941428320778,0.878605857167922,3,
ADGRL3,ENSG00000150471,0.121495472645712,0.8785045273542879,4,
TNRC18,ENSG00000182095,0.1217485740812644,0.8782514259187354,7,
DOCK1,ENSG00000150760,0.1225825313958229,0.8774174686041771,10,2.0
FRY,ENSG00000073910,0.1230576324802295,0.8769423675197705,13,
POU2F1,ENSG00000143190,0.1240707493511128,0.8759292506488869,1,
EYA1,ENSG00000104313,0.124227867387474,0.8757721326125258,8,
BNC2,ENSG00000173068,0.1252188458990223,0.8747811541009778,9,
MED13L,ENSG00000123066,0.1253545861498696,0.8746454138501302,12,1.0
MEF2A,ENSG00000068305,0.1254483309451705,0.8745516690548295,15,
NR2F1,ENSG00000175745,0.1261796367802097,0.8738203632197902,5,2.0
ELAVL3,ENSG00000196361,0.1266238378076222,0.8733761621923778,19,1.0
SRRT,ENSG00000087087,0.127023436868009,0.8729765631319907,7,
CELF1,ENSG00000149187,0.1270565489864525,0.8729434510135474,11,
CSNK1G2,ENSG00000133275,0.1272588783239416,0.8727411216760583,19,
PPFIA2,ENSG00000139220,0.1272873496546999,0.8727126503453003,12,
PRPF6,ENSG00000101161,0.1274250143938806,0.8725749856061192,20,
PRRC2B,ENSG00000288701,0.1274524675625103,0.8725475324374896,9,
GRIA3,ENSG00000125675,0.127588353452702,0.8724116465472979,X,
ZFX,ENSG00000005889,0.1282931065007152,0.8717068934992847,X,
PBRM1,ENSG00000163939,0.1287094138140119,0.871290586185988,3,
TSHZ2,ENSG00000182463,0.1287343459517944,0.8712656540482056,20,
NRXN1,ENSG00000179915,0.1295241855561352,0.8704758144438649,2,1.0
RBBP4,ENSG00000162521,0.129726646366554,0.8702733536334458,1,
RUNX1T1,ENSG00000079102,0.1298295951869918,0.8701704048130081,8,1.0
KDM5C,ENSG00000126012,0.1298978628846328,0.8701021371153671,X,1.0
RAP2A,ENSG00000125249,0.1299787589028535,0.8700212410971464,13,
UBE2E1,ENSG00000170142,0.1308851445493584,0.8691148554506417,3,
NF1,ENSG00000196712,0.1309046782592375,0.8690953217407625,17,1.0
CDK11A,ENSG00000008128,0.1311380340839627,0.8688619659160371,1,
KPNB1,ENSG00000108424,0.1312240166648979,0.8687759833351022,17,
DOT1L,ENSG00000104885,0.131620830735498,0.8683791692645021,19,
IQSEC1,ENSG00000144711,0.1328408920384705,0.8671591079615297,3,
KIAA2026,ENSG00000183354,0.1330121098480592,0.8669878901519408,9,
SYNGAP1,ENSG00000197283,0.1331031779234746,0.8668968220765254,6,1.0
TCERG1,ENSG00000113649,0.1337521458631913,0.8662478541368086,5,
AP2S1,ENSG00000042753,0.1338776116083219,0.866122388391678,19,1.0
RANBP9,ENSG00000010017,0.1342333987960063,0.8657666012039936,6,
RAP1B,ENSG00000127314,0.1348396802936171,0.865160319706383,12,
SMURF2,ENSG00000108854,0.1350767586133808,0.8649232413866194,17,
SON,ENSG00000159140,0.1357007947020629,0.8642992052979369,21,1.0
HECTD4,ENSG00000173064,0.1357307463935051,0.8642692536064948,12,1.0
RFX3,ENSG00000080298,0.1358284891590805,0.8641715108409197,9,1.0
RAP2B,ENSG00000181467,0.1359412066740057,0.8640587933259943,3,
MARK1,ENSG00000116141,0.135974332145879,0.8640256678541208,1,2.0
PPP2R5C,ENSG00000078304,0.1361846228530686,0.8638153771469317,14,
FRYL,ENSG00000075539,0.136512376118442,0.8634876238815578,4,
PRKD1,ENSG00000184304,0.1366596213066614,0.8633403786933386,14,
CUL1,ENSG00000055130,0.1366820171167725,0.8633179828832274,7,
ASXL1,ENSG00000171456,0.1372136172552476,0.8627863827447524,20,
ZFR,ENSG00000056097,0.137246980169257,0.8627530198307429,5,
NSD3,ENSG00000147548,0.1378250503805003,0.8621749496194996,8,
RAB5A,ENSG00000144566,0.1383119051018927,0.8616880948981074,3,
PPFIA1,ENSG00000131626,0.1384006996005579,0.8615993003994419,11,2.0
MED15,ENSG00000099917,0.1384963709666411,0.8615036290333586,22,
CUL3,ENSG00000036257,0.1386850908762233,0.8613149091237765,2,1.0
RYBP,ENSG00000163602,0.1392378914188719,0.860762108581128,3,
SKOR2,ENSG00000215474,0.1397995648864139,0.8602004351135859,18,
KMT5B,ENSG00000110066,0.1407752122613836,0.8592247877386164,11,1.0
PRRC2A,ENSG00000204469,0.1410418089403552,0.8589581910596447,6,
RFX7,ENSG00000181827,0.1412738983762869,0.858726101623713,15,3.0
ING4,ENSG00000111653,0.1413599159858495,0.8586400840141506,12,
HNRNPC,ENSG00000092199,0.1414210343739596,0.8585789656260402,14,
SRGAP2,ENSG00000266028,0.1418360240502677,0.8581639759497324,1,
ATXN7L1,ENSG00000146776,0.1419876800737788,0.8580123199262211,7,
SRSF11,ENSG00000116754,0.1426758097970233,0.8573241902029765,1,2.0
VEZF1,ENSG00000136451,0.1430773064240316,0.8569226935759684,17,1.0
PAK1,ENSG00000149269,0.143269633269343,0.8567303667306571,11,
HERC1,ENSG00000103657,0.1437456855314869,0.8562543144685132,15,2.0
ZC3H18,ENSG00000158545,0.1439461034518395,0.8560538965481604,16,
DOCK8,ENSG00000107099,0.144236393179399,0.8557636068206008,9,2.0
SOX5,ENSG00000134532,0.1443128353179571,0.855687164682043,12,1.0
SOX6,ENSG00000110693,0.1443985537265077,0.8556014462734924,11,
GRIK2,ENSG00000164418,0.1445915759238117,0.8554084240761883,6,2.0
BCL7A,ENSG00000110987,0.1447250628728995,0.8552749371271002,12,
UPF3B,ENSG00000125351,0.1450134560968923,0.8549865439031076,X,1.0
SPAG9,ENSG00000008294,0.1451031146291355,0.8548968853708644,17,
SMAD4,ENSG00000141646,0.1453367915740077,0.8546632084259921,18,2.0
MARK2,ENSG00000072518,0.145384527514987,0.8546154724850131,11,2.0
GON4L,ENSG00000116580,0.1455358250917674,0.8544641749082325,1,
USF3,ENSG00000176542,0.1455711742802008,0.8544288257197993,3,
WAC,ENSG00000095787,0.1459102307414456,0.8540897692585542,10,1.0
KDM2B,ENSG00000089094,0.1460765537485158,0.8539234462514839,12,1.0
SUPT5H,ENSG00000196235,0.1462063291596097,0.8537936708403905,19,
ZNF532,ENSG00000074657,0.1466948011308464,0.8533051988691536,18,
ATXN7,ENSG00000163635,0.1469971728936759,0.8530028271063241,3,
TNKS,ENSG00000173273,0.1476397162790357,0.8523602837209643,8,
ITPR1,ENSG00000150995,0.1480032021856517,0.8519967978143482,3,2.0
RESF1,ENSG00000174718,0.1481259815223987,0.8518740184776012,12,
PHF8,ENSG00000172943,0.1489068705767768,0.8510931294232232,X,
ZNF281,ENSG00000162702,0.1489851916372015,0.8510148083627983,1,
LCOR,ENSG00000196233,0.1504831165627612,0.8495168834372387,10,
MEAF6,ENSG00000163875,0.1505066448634737,0.8494933551365262,1,
SHANK2,ENSG00000162105,0.1505088599640086,0.8494911400359916,11,1.0
CSNK1G3,ENSG00000151292,0.1505662504803439,0.8494337495196562,5,
PPP2R1B,ENSG00000137713,0.150810004121777,0.8491899958782227,11,2.0
U2AF2,ENSG00000063244,0.1511243938052152,0.848875606194785,19,3.0
CUL4B,ENSG00000158290,0.1512574044373573,0.8487425955626424,X,
CACNA1A,ENSG00000141837,0.1512592774858811,0.8487407225141189,19,1.0
POU6F2,ENSG00000106536,0.1513640115594107,0.8486359884405892,7,
RCOR1,ENSG00000089902,0.1513682294823291,0.8486317705176709,14,
SATB1,ENSG00000182568,0.1514171571816522,0.8485828428183475,3,1.0
SREK1,ENSG00000153914,0.1515306527851724,0.8484693472148274,5,
DMXL2,ENSG00000104093,0.1517408812573908,0.8482591187426092,15,2.0
ZFY,ENSG00000067646,0.1518015659244468,0.8481984340755532,Y,
ZSWIM6,ENSG00000130449,0.151822763324746,0.8481772366752539,5,
CDK8,ENSG00000132964,0.1520218869104591,0.847978113089541,13,
DDX46,ENSG00000145833,0.1524204243963758,0.8475795756036245,5,
HIVEP1,ENSG00000095951,0.1526422404813347,0.8473577595186653,6,
PAX2,ENSG00000075891,0.1526789264470201,0.8473210735529799,10,
HECTD1,ENSG00000092148,0.1529815326069671,0.8470184673930328,14,
MTA1,ENSG00000182979,0.1533392010037773,0.8466607989962226,14,
HDAC1,ENSG00000116478,0.1535333111337901,0.8464666888662098,1,
DOP1A,ENSG00000083097,0.1535821924164971,0.8464178075835028,6,
BRPF3,ENSG00000096070,0.1536558481463436,0.8463441518536563,6,
NRIP1,ENSG00000180530,0.1537790022517633,0.8462209977482366,21,
BCLAF1,ENSG00000029363,0.1539343635810734,0.8460656364189266,6,
IKZF3,ENSG00000161405,0.1541757790242469,0.845824220975753,17,
YEATS2,ENSG00000163872,0.1546341858765777,0.8453658141234222,3,2.0
BRSK2,ENSG00000174672,0.1547696790089393,0.8452303209910607,11,1.0
LIN54,ENSG00000189308,0.1549394533723833,0.8450605466276169,4,
BRD1,ENSG00000100425,0.1549942379681148,0.8450057620318849,22,
SHANK3,ENSG00000251322,0.1555343453189255,0.8444656546810745,22,1.0
RAP2C,ENSG00000123728,0.1558330454995578,0.8441669545004421,X,
SOX9,ENSG00000125398,0.155982194884841,0.8440178051151588,17,
HDAC2,ENSG00000196591,0.1567455163617063,0.8432544836382937,6,
ARF3,ENSG00000134287,0.1569774106787079,0.8430225893212919,12,1.0
RBFOX1,ENSG00000078328,0.1573856345645094,0.8426143654354905,16,2.0
RCOR3,ENSG00000117625,0.1582828646237162,0.8417171353762836,1,
RASGRF1,ENSG00000058335,0.1583122885850127,0.8416877114149872,15,
ELAVL1,ENSG00000066044,0.1586702464299105,0.8413297535700894,19,
SP4,ENSG00000105866,0.158683220271715,0.8413167797282849,7,
MEF2C,ENSG00000081189,0.1591470675158476,0.8408529324841523,5,1.0
BMI1,ENSG00000168283,0.1592568580645015,0.8407431419354985,10,
PDS5A,ENSG00000121892,0.1594673009409897,0.8405326990590103,4,
UBE2E2,ENSG00000182247,0.1596222831747503,0.8403777168252496,3,
PRKCZ,ENSG00000067606,0.1599251489153121,0.840074851084688,1,
U2SURP,ENSG00000163714,0.1599611477025265,0.8400388522974735,3,
KDM3B,ENSG00000120733,0.1600003521765908,0.8399996478234091,5,1.0
GRIA4,ENSG00000152578,0.1601784569923614,0.8398215430076384,11,
PCBP3,ENSG00000183570,0.1605032245410759,0.8394967754589239,21,
SRGAP1,ENSG00000196935,0.1606038792204554,0.8393961207795447,12,
IRF2BPL,ENSG00000119669,0.160654591747533,0.8393454082524671,14,1.0
RAC1,ENSG00000136238,0.1608838602219124,0.8391161397780876,7,
NFIB,ENSG00000147862,0.1611133094861143,0.8388866905138859,9,2.0
KDM6A,ENSG00000147050,0.1621261132332151,0.8378738867667845,X,2.0
TFAP2A,ENSG00000137203,0.1624544081902385,0.8375455918097615,6,
NCOA2,ENSG00000140396,0.1628661987101297,0.8371338012898702,8,
CACNA1D,ENSG00000157388,0.1629990182237688,0.8370009817762313,3,2.0
GNB4,ENSG00000114450,0.1631274353243452,0.8368725646756547,3,
PAN3,ENSG00000152520,0.1632974872266104,0.8367025127733896,13,
