Ensemble_ID,Gene,Probability_Class_0,Probability_Class_1
ENSG00000155966,AFF2,0.01491650124398991,0.9850834987560101
ENSG00000143442,POGZ,0.015523712611810736,0.9844762873881893
ENSG00000104967,NOVA2,0.016470936894769972,0.98352906310523
ENSG00000181090,EHMT1,0.017145799343717627,0.9828542006562824
ENSG00000005810,MYCBP2,0.01754810183343747,0.9824518981665625
ENSG00000185985,SLITRK2,0.0181165828966523,0.9818834171033477
ENSG00000198824,CHAMP1,0.018131045098903065,0.9818689549010969
ENSG00000171587,DSCAM,0.018330314601720632,0.9816696853982794
ENSG00000101442,ACTR5,0.018898333354798513,0.9811016666452015
ENSG00000197724,PHF2,0.01911897079223157,0.9808810292077684
ENSG00000120733,KDM3B,0.020120965840162763,0.9798790341598372
ENSG00000164190,NIPBL,0.021108068947925385,0.9788919310520746
ENSG00000172915,NBEA,0.022360397308637814,0.9776396026913622
ENSG00000119669,IRF2BPL,0.022826632935481928,0.9771733670645181
ENSG00000139613,SMARCC2,0.023439898293619588,0.9765601017063804
ENSG00000004478,FKBP4,0.025312527721635947,0.974687472278364
ENSG00000080603,SRCAP,0.02673125587278735,0.9732687441272126
ENSG00000061676,NCKAP1,0.02716748868900909,0.9728325113109909
ENSG00000055957,ITIH1,0.02766326682808906,0.9723367331719109
ENSG00000273079,GRIN2B,0.028097851999935752,0.9719021480000642
ENSG00000144285,SCN1A,0.028268229282384927,0.9717317707176151
ENSG00000132535,DLG4,0.028761707122291202,0.9712382928777088
ENSG00000162923,WDR26,0.02888085168483734,0.9711191483151627
ENSG00000042781,USH2A,0.02922568908145784,0.9707743109185422
ENSG00000164134,NAA15,0.029356132862958684,0.9706438671370413
ENSG00000169992,NLGN2,0.029939426586986007,0.970060573413014
ENSG00000086758,HUWE1,0.03028309156660003,0.9697169084334
ENSG00000100150,DEPDC5,0.03109574426323103,0.968904255736769
ENSG00000172943,PHF8,0.03126388843298622,0.9687361115670138
ENSG00000172046,USP19,0.03146283626522195,0.968537163734778
ENSG00000183207,RUVBL2,0.03302258966201488,0.9669774103379851
ENSG00000174672,BRSK2,0.03305680226357277,0.9669431977364272
ENSG00000143198,MGST3,0.03361250914448999,0.96638749085551
ENSG00000196358,NTNG2,0.033706846718785766,0.9662931532812142
ENSG00000136854,STXBP1,0.034350567274896715,0.9656494327251033
ENSG00000181722,ZBTB20,0.034577658949067724,0.9654223410509323
ENSG00000175115,PACS1,0.03475741194311821,0.9652425880568818
ENSG00000162267,ITIH3,0.03484193236767252,0.9651580676323275
ENSG00000095787,WAC,0.03506300530358586,0.9649369946964141
ENSG00000112787,FBRSL1,0.035117589809298355,0.9648824101907016
ENSG00000160551,TAOK1,0.03532562539266648,0.9646743746073335
ENSG00000152217,SETBP1,0.03547097601607618,0.9645290239839238
ENSG00000108510,MED13,0.035672666357961624,0.9643273336420384
ENSG00000019995,ZRANB1,0.03738535798754594,0.9626146420124541
ENSG00000183454,GRIN2A,0.03741402517974912,0.9625859748202509
ENSG00000128656,CHN1,0.03821315496823763,0.9617868450317624
ENSG00000021645,NRXN3,0.03915179514323974,0.9608482048567603
ENSG00000165288,BRWD3,0.04027966149240114,0.9597203385075989
ENSG00000005483,KMT2E,0.04109148177376143,0.9589085182262386
ENSG00000166206,GABRB3,0.0412171175077376,0.9587828824922624
ENSG00000131089,ARHGEF9,0.041460480257674015,0.958539519742326
ENSG00000157103,SLC6A1,0.042686809314945506,0.9573131906850545
ENSG00000177565,TBL1XR1,0.043402800306178047,0.956597199693822
ENSG00000178718,RPP25,0.043621220307186626,0.9563787796928134
ENSG00000126012,KDM5C,0.04443928670077324,0.9555607132992268
ENSG00000101040,ZMYND8,0.044548117197649506,0.9554518828023505
ENSG00000204120,GIGYF2,0.04467212120684494,0.9553278787931551
ENSG00000126464,PRR12,0.04483845110852869,0.9551615488914713
ENSG00000175792,RUVBL1,0.04562207276822461,0.9543779272317754
ENSG00000243335,KCTD7,0.047187668233649505,0.9528123317663505
ENSG00000131263,RLIM,0.047458542044095386,0.9525414579559046
ENSG00000108557,RAI1,0.049541306619294456,0.9504586933807055
ENSG00000133142,TCEAL4,0.0498360658379039,0.9501639341620961
ENSG00000169933,FRMPD4,0.04997025097489749,0.9500297490251025
ENSG00000153827,TRIP12,0.04999422893096617,0.9500057710690338
ENSG00000176165,FOXG1,0.05015512334370098,0.949844876656299
ENSG00000173575,CHD2,0.050343245518487234,0.9496567544815128
ENSG00000055609,KMT2C,0.050358375308697245,0.9496416246913028
ENSG00000163625,WDFY3,0.05093623183110696,0.949063768168893
ENSG00000234745,HLA-B,0.05149686260612352,0.9485031373938765
ENSG00000170921,TANC2,0.05343701752239438,0.9465629824776056
ENSG00000161217,PCYT1A,0.054485713324622265,0.9455142866753777
ENSG00000139531,SUOX,0.058706158015549015,0.941293841984451
ENSG00000101489,CELF4,0.05946917036834176,0.9405308296316582
ENSG00000102974,CTCF,0.06128889557289763,0.9387111044271024
ENSG00000077080,ACTL6B,0.0616777935128372,0.9383222064871628
ENSG00000264522,OTUD7B,0.06310678853615082,0.9368932114638492
ENSG00000181852,RNF41,0.06362242256086525,0.9363775774391347
ENSG00000197406,DIO3,0.06480005750141282,0.9351999424985872
ENSG00000171206,TRIM8,0.06710722272326242,0.9328927772767376
ENSG00000100811,YY1,0.06812089070126881,0.9318791092987312
ENSG00000137309,HMGA1,0.07063823505974265,0.9293617649402574
ENSG00000084207,GSTP1,0.07115503565097081,0.9288449643490292
ENSG00000175467,SART1,0.0712992322573115,0.9287007677426885
ENSG00000008128,CDK11A,0.07132849656035822,0.9286715034396418
ENSG00000114062,UBE3A,0.07138668788827862,0.9286133121117214
ENSG00000177706,FAM20C,0.07152381571856536,0.9284761842814346
ENSG00000112473,SLC39A7,0.07154340394264824,0.9284565960573518
ENSG00000183715,OPCML,0.07238542516626278,0.9276145748337372
ENSG00000111816,FRK,0.07246621914870832,0.9275337808512917
ENSG00000204525,HLA-C,0.072622945989963,0.927377054010037
ENSG00000064703,DDX20,0.07303898256215591,0.9269610174378441
ENSG00000159140,SON,0.07310369591993648,0.9268963040800635
ENSG00000087250,MT3,0.07343232825860635,0.9265676717413937
ENSG00000080503,SMARCA2,0.07380291639406078,0.9261970836059392
ENSG00000110076,NRXN2,0.07467182587579024,0.9253281741242098
ENSG00000177030,DEAF1,0.07570731718253376,0.9242926828174662
ENSG00000117139,KDM5B,0.0757823910570311,0.9242176089429689
ENSG00000112640,PPP2R5D,0.07646790024358585,0.9235320997564141
ENSG00000105619,TFPT,0.0764747713802113,0.9235252286197887
ENSG00000254585,MAGEL2,0.07665235000128101,0.923347649998719
ENSG00000124486,USP9X,0.07696690519020388,0.9230330948097961
ENSG00000047936,ROS1,0.07838542582067631,0.9216145741793237
ENSG00000184374,COLEC10,0.07879060128506676,0.9212093987149332
ENSG00000132676,DAP3,0.07880627861684064,0.9211937213831594
ENSG00000166847,DCTN5,0.07883964100733809,0.9211603589926619
ENSG00000213533,STIMATE,0.07890343664408206,0.9210965633559179
ENSG00000183826,BTBD9,0.07947008698487568,0.9205299130151243
ENSG00000157445,CACNA2D3,0.08046509477438568,0.9195349052256143
ENSG00000141068,KSR1,0.08077220618382908,0.9192277938161709
ENSG00000146872,TLK2,0.08196715625387752,0.9180328437461225
ENSG00000118058,KMT2A,0.08205076475615569,0.9179492352438443
ENSG00000143756,FBXO28,0.08241588274631606,0.9175841172536839
ENSG00000126705,AHDC1,0.0824633976746908,0.9175366023253092
ENSG00000120071,KANSL1,0.08258534848475085,0.9174146515152491
ENSG00000124571,XPO5,0.08280117374504281,0.9171988262549572
ENSG00000114491,UMPS,0.08281843596818639,0.9171815640318136
ENSG00000008056,SYN1,0.08294853069210417,0.9170514693078958
ENSG00000108950,FAM20A,0.08295915218325256,0.9170408478167474
ENSG00000119866,BCL11A,0.08333404904551522,0.9166659509544848
ENSG00000162878,PKDCC,0.08390149462471164,0.9160985053752884
ENSG00000126838,PZP,0.0843299937270785,0.9156700062729215
ENSG00000162482,AKR7A3,0.08438983282978296,0.915610167170217
ENSG00000183317,EPHA10,0.08476560741393713,0.9152343925860629
ENSG00000123243,ITIH5,0.08503867522700403,0.914961324772996
ENSG00000231924,PSG1,0.08568285629429218,0.9143171437057078
ENSG00000123636,BAZ2B,0.08610549974060522,0.9138945002593948
ENSG00000049449,RCN1,0.08621021802585305,0.913789781974147
ENSG00000056972,TRAF3IP2,0.08701660291415747,0.9129833970858425
ENSG00000131781,FMO5,0.08883715555384053,0.9111628444461595
ENSG00000214435,AS3MT,0.08955924639703428,0.9104407536029657
ENSG00000130449,ZSWIM6,0.08969455244384317,0.9103054475561568
ENSG00000235718,MFRP,0.08975080826952453,0.9102491917304755
ENSG00000163939,PBRM1,0.09014336528948308,0.9098566347105169
ENSG00000113360,DROSHA,0.09037402410376294,0.9096259758962371
ENSG00000079432,CIC,0.09081334214090897,0.909186657859091
ENSG00000109193,SULT1E1,0.09087313844789457,0.9091268615521054
ENSG00000184675,AMER1,0.09099527582496203,0.909004724175038
ENSG00000113905,HRG,0.09150567458152326,0.9084943254184767
ENSG00000168883,USP39,0.0917475061104398,0.9082524938895602
ENSG00000215845,TSTD1,0.09208388258781708,0.9079161174121829
ENSG00000119318,RAD23B,0.09216823282923114,0.9078317671707689
ENSG00000168781,PPIP5K1,0.09237213503616071,0.9076278649638393
ENSG00000167074,TEF,0.0923850085270217,0.9076149914729783
ENSG00000185483,ROR1,0.0924345777498885,0.9075654222501115
ENSG00000076258,FMO4,0.09324229075114476,0.9067577092488552
ENSG00000164078,MST1R,0.09363260611767033,0.9063673938823297
ENSG00000099998,GGT5,0.094148825647005,0.905851174352995
ENSG00000159459,UBR1,0.09424868544720899,0.905751314552791
ENSG00000125351,UPF3B,0.09436385308478057,0.9056361469152194
ENSG00000108312,UBTF,0.09454872976871997,0.90545127023128
ENSG00000116661,FBXO2,0.09465728265012052,0.9053427173498795
ENSG00000171094,ALK,0.09490658018522813,0.9050934198147719
ENSG00000137767,SQOR,0.09510272407723408,0.9048972759227659
ENSG00000116663,FBXO6,0.09519843405622386,0.9048015659437761
ENSG00000136451,VEZF1,0.09553333373157091,0.9044666662684291
ENSG00000137100,DCTN3,0.0960335173911212,0.9039664826088788
ENSG00000119681,LTBP2,0.09649620006451609,0.9035037999354839
ENSG00000023287,RB1CC1,0.09683446788989958,0.9031655321101004
ENSG00000205531,NAP1L4,0.09691241479248613,0.9030875852075139
ENSG00000183530,PRR14L,0.09698250984523005,0.90301749015477
ENSG00000135148,TRAFD1,0.09795266904437328,0.9020473309556267
ENSG00000196139,AKR1C3,0.09841338559859714,0.9015866144014029
ENSG00000146247,PHIP,0.09891280759799681,0.9010871924020032
ENSG00000196876,SCN8A,0.09921196237016394,0.9007880376298361
ENSG00000230430,USP17L25,0.09923814823600707,0.9007618517639929
ENSG00000119402,FBXW2,0.09932516921671908,0.9006748307832809
ENSG00000062524,LTK,0.09950055915452083,0.9004994408454792
ENSG00000143416,SELENBP1,0.09983067795145795,0.900169322048542
ENSG00000134202,GSTM3,0.09988549314910034,0.9001145068508997
ENSG00000122778,KIAA1549,0.10001755915615185,0.8999824408438482
ENSG00000221826,PSG3,0.10103891598938175,0.8989610840106182
ENSG00000254636,ARMS2,0.10130197337860758,0.8986980266213924
ENSG00000150471,ADGRL3,0.1013020329137484,0.8986979670862516
ENSG00000011677,GABRA3,0.1028524099573741,0.8971475900426259
ENSG00000128595,CALU,0.1030386501990741,0.8969613498009259
ENSG00000147130,ZMYM3,0.10316885402570797,0.896831145974292
ENSG00000182810,DDX28,0.10372632086020017,0.8962736791397998
ENSG00000132912,DCTN4,0.10377498068292357,0.8962250193170764
ENSG00000154358,OBSCN,0.10392890493490448,0.8960710950650955
ENSG00000135365,PHF21A,0.10460862875681054,0.8953913712431895
ENSG00000115486,GGCX,0.10499661791143888,0.8950033820885611
ENSG00000085224,ATRX,0.10534393400744779,0.8946560659925522
ENSG00000136504,KAT7,0.10545396076884761,0.8945460392311524
ENSG00000268043,NBPF12,0.10623158619497397,0.893768413805026
ENSG00000101266,CSNK2A1,0.10688827801956491,0.8931117219804351
ENSG00000028116,VRK2,0.10720854351705056,0.8927914564829494
ENSG00000142794,NBPF3,0.10782124932548187,0.8921787506745181
ENSG00000140199,SLC12A6,0.10854128492891657,0.8914587150710834
ENSG00000147099,HDAC8,0.10854514550549732,0.8914548544945027
ENSG00000147133,TAF1,0.10864302164382023,0.8913569783561798
ENSG00000112146,FBXO9,0.10917759275520733,0.8908224072447927
ENSG00000088888,MAVS,0.10947859223402312,0.8905214077659769
ENSG00000176884,GRIN1,0.10999048778780762,0.8900095122121924
ENSG00000263956,NBPF11,0.11013808460972263,0.8898619153902774
ENSG00000136878,USP20,0.11022950955524424,0.8897704904447558
ENSG00000179456,ZBTB18,0.11041827360397094,0.8895817263960291
ENSG00000141485,SLC13A5,0.11052846583901399,0.889471534160986
ENSG00000119335,SET,0.11069716768913929,0.8893028323108607
ENSG00000079557,AFM,0.11101526528237682,0.8889847347176232
ENSG00000151655,ITIH2,0.11160796849211263,0.8883920315078874
ENSG00000152683,SLC30A6,0.11165027103960312,0.8883497289603969
ENSG00000183668,PSG9,0.11179745940756047,0.8882025405924395
ENSG00000153165,RGPD3,0.1120763001752666,0.8879236998247334
ENSG00000126883,NUP214,0.11215293790778935,0.8878470620922106
ENSG00000095066,HOOK2,0.1122248965736602,0.8877751034263398
ENSG00000058056,USP13,0.11234233654270998,0.88765766345729
ENSG00000096093,EFHC1,0.11238742472098717,0.8876125752790128
ENSG00000094963,FMO2,0.11346650600512076,0.8865334939948792
ENSG00000278224,PRICKLE4,0.11350096047387981,0.8864990395261202
ENSG00000173221,GLRX,0.11431133377189873,0.8856886662281013
ENSG00000172456,FGGY,0.1145040424243865,0.8854959575756135
ENSG00000068308,OTUD5,0.11450665961649908,0.8854933403835009
ENSG00000114745,GORASP1,0.11455177358951263,0.8854482264104874
ENSG00000122884,P4HA1,0.11481894098700629,0.8851810590129937
ENSG00000075275,CELSR1,0.11518222138837342,0.8848177786116266
ENSG00000073169,SELENOO,0.1155857070307823,0.8844142929692177
ENSG00000105639,JAK3,0.1157173176966858,0.8842826823033142
ENSG00000130758,MAP3K10,0.11593532509455051,0.8840646749054495
ENSG00000103460,TOX3,0.11609955429896146,0.8839004457010385
ENSG00000243137,PSG4,0.11621719563746546,0.8837828043625345
ENSG00000077097,TOP2B,0.11622692647740507,0.8837730735225949
ENSG00000177432,NAP1L5,0.11695607856887569,0.8830439214311243
ENSG00000186150,UBL4B,0.11707708934787453,0.8829229106521255
ENSG00000165671,NSD1,0.11712525717548661,0.8828747428245134
ENSG00000204632,HLA-G,0.11712916543772467,0.8828708345622753
ENSG00000009307,CSDE1,0.11743065890064974,0.8825693410993503
ENSG00000185513,L3MBTL1,0.1176347876682462,0.8823652123317538
ENSG00000173638,SLC19A1,0.11769276030488018,0.8823072396951198
ENSG00000175073,VCPIP1,0.1177759790655466,0.8822240209344534
ENSG00000175518,UBQLNL,0.11777740776696544,0.8822225922330346
ENSG00000185567,AHNAK2,0.11806342387606172,0.8819365761239383
ENSG00000160445,ZER1,0.11807883437205946,0.8819211656279405
ENSG00000219481,NBPF1,0.11812815192390069,0.8818718480760993
ENSG00000183421,RIPK4,0.11883547840987863,0.8811645215901214
ENSG00000133195,SLC39A11,0.11893780828675737,0.8810621917132426
ENSG00000085871,MGST2,0.11900953114361501,0.880990468856385
ENSG00000168077,SCARA3,0.11907530505599895,0.880924694944001
ENSG00000090013,BLVRB,0.11923844585115162,0.8807615541488484
ENSG00000130940,CASZ1,0.11926778054038034,0.8807322194596197
ENSG00000147044,CASK,0.11948443209994519,0.8805155679000548
ENSG00000110958,PTGES3,0.11952247553622697,0.880477524463773
ENSG00000198682,PAPSS2,0.12039010925315652,0.8796098907468435
ENSG00000015676,NUDCD3,0.12042366011013406,0.8795763398898659
ENSG00000240065,PSMB9,0.12044284730964261,0.8795571526903574
ENSG00000156194,PPEF2,0.1211139197352663,0.8788860802647337
ENSG00000008300,CELSR3,0.12115417239078119,0.8788458276092188
ENSG00000135018,UBQLN1,0.12120063591325636,0.8787993640867436
ENSG00000116183,PAPPA2,0.12137273605908949,0.8786272639409105
ENSG00000160803,UBQLN4,0.12235716916549222,0.8776428308345078
ENSG00000079841,RIMS1,0.12262441278344571,0.8773755872165543
ENSG00000169918,OTUD7A,0.12295545066732372,0.8770445493326763
ENSG00000172534,HCFC1,0.12302932443411307,0.8769706755658869
ENSG00000148798,INA,0.1232885351796088,0.8767114648203912
ENSG00000135298,ADGRB3,0.12337293847462494,0.8766270615253751
ENSG00000014824,SLC30A9,0.1233806841263122,0.8766193158736878
ENSG00000164318,EGFLAM,0.12394459238383093,0.8760554076161691
ENSG00000176095,IP6K1,0.12410675825226491,0.8758932417477351
ENSG00000104635,SLC39A14,0.12455997341411684,0.8754400265858832
ENSG00000106400,ZNHIT1,0.12460097892393784,0.8753990210760622
ENSG00000164823,OSGIN2,0.12461518101069347,0.8753848189893065
ENSG00000179262,RAD23A,0.1248466073448663,0.8751533926551337
ENSG00000186462,NAP1L2,0.12506803330880345,0.8749319666911965
ENSG00000138621,PPCDC,0.12569710658824385,0.8743028934117562
ENSG00000124541,RRP36,0.12574900233810715,0.8742509976618928
ENSG00000254656,RTL1,0.12724991802716756,0.8727500819728324
ENSG00000138592,USP8,0.12791126475119696,0.872088735248803
ENSG00000148948,LRRC4C,0.12841448571129688,0.8715855142887031
ENSG00000145242,EPHA5,0.1290393123447523,0.8709606876552477
ENSG00000151632,AKR1C2,0.1290906786686874,0.8709093213313126
ENSG00000170185,USP38,0.12911611558063374,0.8708838844193663
ENSG00000197870,PRB3,0.12912681273964155,0.8708731872603585
ENSG00000134287,ARF3,0.12935310318543136,0.8706468968145686
ENSG00000169876,MUC17,0.13001878733775174,0.8699812126622483
ENSG00000080007,DDX43,0.13029251948566944,0.8697074805143306
ENSG00000053371,AKR7A2,0.13057849630193774,0.8694215036980623
ENSG00000065621,GSTO2,0.13075603582855877,0.8692439641714412
ENSG00000100121,GGTLC2,0.13106069249022945,0.8689393075097706
ENSG00000118007,STAG1,0.13119950872483188,0.8688004912751681
ENSG00000170385,SLC30A1,0.1315950845356334,0.8684049154643666
ENSG00000104331,BPNT2,0.13165645794454683,0.8683435420554532
ENSG00000102313,ITIH6,0.13188503721259326,0.8681149627874067
ENSG00000087074,PPP1R15A,0.13255093646296057,0.8674490635370394
ENSG00000096060,FKBP5,0.1332405928227567,0.8667594071772433
ENSG00000170236,USP50,0.13386536094590773,0.8661346390540923
ENSG00000206503,HLA-A,0.1339186148037682,0.8660813851962318
ENSG00000016602,CLCA4,0.1341297497411228,0.8658702502588772
ENSG00000135473,PAN2,0.1348451654178766,0.8651548345821234
ENSG00000134398,ERN2,0.13524124343493205,0.864758756565068
ENSG00000169715,MT1E,0.13530428083086965,0.8646957191691304
ENSG00000198400,NTRK1,0.13556052549353037,0.8644394745064696
ENSG00000087095,NLK,0.1357293923497742,0.8642706076502258
ENSG00000129696,TTI2,0.13644028605436698,0.863559713945633
ENSG00000144228,SPOPL,0.13698231557412954,0.8630176844258705
ENSG00000129559,NEDD8,0.13721752498666073,0.8627824750133393
ENSG00000109917,ZPR1,0.13723593770610842,0.8627640622938916
ENSG00000090376,IRAK3,0.13735500998060401,0.862644990019396
ENSG00000119231,SENP5,0.13791646595399232,0.8620835340460077
ENSG00000181915,ADO,0.1380181752418116,0.8619818247581884
ENSG00000100350,FOXRED2,0.13807682049872094,0.8619231795012791
ENSG00000133454,MYO18B,0.13831121808456281,0.8616887819154372
ENSG00000125508,SRMS,0.1383652349591581,0.8616347650408419
ENSG00000100442,FKBP3,0.1388554243909379,0.8611445756090621
ENSG00000234127,TRIM26,0.13891767079407824,0.8610823292059218
ENSG00000005302,MSL3,0.13895493441014095,0.861045065589859
ENSG00000155313,USP25,0.13896315869624642,0.8610368413037536
ENSG00000171492,LRRC8D,0.13935314230447604,0.860646857695524
ENSG00000127585,FBXL16,0.1396014686355005,0.8603985313644995
ENSG00000188687,SLC4A5,0.14006140162544534,0.8599385983745547
ENSG00000130287,NCAN,0.1402226213710619,0.8597773786289381
ENSG00000185163,DDX51,0.14048499920322632,0.8595150007967737
ENSG00000213366,GSTM2,0.1406086992999218,0.8593913007000782
ENSG00000187238,LCE3B,0.14061853983410233,0.8593814601658977
ENSG00000166685,COG1,0.1406662405844732,0.8593337594155268
ENSG00000198925,ATG9A,0.14123932963997954,0.8587606703600205
ENSG00000088179,PTPN4,0.14135791871085812,0.8586420812891419
ENSG00000173614,NMNAT1,0.14143517335042888,0.8585648266495711
ENSG00000251201,TMED7-TICAM2,0.1414960473477137,0.8585039526522863
ENSG00000205358,MT1H,0.14151037527671817,0.8584896247232818
ENSG00000119397,CNTRL,0.14252177371155283,0.8574782262884472
ENSG00000100412,ACO2,0.14299359987407345,0.8570064001259265
ENSG00000168765,GSTM4,0.14325464248281494,0.8567453575171851
ENSG00000164754,RAD21,0.14326090634681476,0.8567390936531852
ENSG00000204435,CSNK2B,0.14357251728712972,0.8564274827128703
ENSG00000172671,ZFAND4,0.14358448048572903,0.856415519514271
ENSG00000179431,FJX1,0.14362966852487125,0.8563703314751288
ENSG00000100890,PRORP,0.1437147350231227,0.8562852649768773
ENSG00000171861,MRM3,0.14381585072948988,0.8561841492705101
ENSG00000128739,SNRPN,0.14384268376317755,0.8561573162368225
ENSG00000135409,AMHR2,0.14384329590206335,0.8561567040979366
ENSG00000092853,CLSPN,0.1438745318807566,0.8561254681192434
ENSG00000279170,TSTD3,0.14398187146371266,0.8560181285362873
ENSG00000138801,PAPSS1,0.144058661026917,0.855941338973083
ENSG00000167272,POP5,0.14425259932682366,0.8557474006731763
ENSG00000215218,UBE2QL1,0.14451256893110664,0.8554874310688934
ENSG00000169504,CLIC4,0.14492077240994783,0.8550792275900522
ENSG00000185436,IFNLR1,0.14529221542122417,0.8547077845787758
ENSG00000145864,GABRB2,0.1453155763870343,0.8546844236129657
ENSG00000183735,TBK1,0.14551758754153732,0.8544824124584627
ENSG00000167633,KIR3DL1,0.145620551905705,0.854379448094295
ENSG00000099381,SETD1A,0.14572782189977873,0.8542721781002213
ENSG00000161021,MAML1,0.14575500599785207,0.8542449940021479
ENSG00000089220,PEBP1,0.14577688855998105,0.854223111440019
ENSG00000154856,APCDD1,0.14588024005399436,0.8541197599460056
ENSG00000100156,SLC16A8,0.14591773041827527,0.8540822695817247
ENSG00000117408,IPO13,0.14595876200195634,0.8540412379980437
ENSG00000148840,PPRC1,0.14618258742075851,0.8538174125792415
ENSG00000103510,KAT8,0.14625610233184205,0.853743897668158
ENSG00000007933,FMO3,0.1465359143565701,0.8534640856434299
ENSG00000108771,DHX58,0.1465583526862797,0.8534416473137203
ENSG00000173992,CCS,0.14702661675042328,0.8529733832495767
ENSG00000100764,PSMC1,0.14739494275125342,0.8526050572487466
ENSG00000168676,KCTD19,0.14742155821607916,0.8525784417839208
ENSG00000166261,ZNF202,0.1474426911786857,0.8525573088213143
ENSG00000134201,GSTM5,0.14751053062451713,0.8524894693754829
ENSG00000124588,NQO2,0.14764131305454475,0.8523586869454552
ENSG00000164068,RNF123,0.14793601816859914,0.8520639818314009
ENSG00000122756,CNTFR,0.14827939194518314,0.8517206080548169
ENSG00000182752,PAPPA,0.1483649120774736,0.8516350879225264
ENSG00000091436,MAP3K20,0.14892771137621674,0.8510722886237833
ENSG00000058404,CAMK2B,0.1490827975418012,0.8509172024581988
ENSG00000107185,RGP1,0.14914195076415226,0.8508580492358477
ENSG00000136935,GOLGA1,0.14932094069948953,0.8506790593005105
ENSG00000116237,ICMT,0.14940137529082698,0.850598624709173
ENSG00000235961,PNMA6A,0.1496217094217165,0.8503782905782835
ENSG00000182287,AP1S2,0.14978363115587978,0.8502163688441202
ENSG00000143786,CNIH3,0.15066317545423524,0.8493368245457648
ENSG00000140332,TLE3,0.1507592701665098,0.8492407298334902
ENSG00000174013,FBXO45,0.1507705252739453,0.8492294747260547
ENSG00000213719,CLIC1,0.15078048065649097,0.849219519343509
ENSG00000112294,ALDH5A1,0.15080057364323118,0.8491994263567688
ENSG00000135114,OASL,0.15095244582213296,0.849047554177867
ENSG00000177646,ACAD9,0.15100684955950583,0.8489931504404942
ENSG00000133135,RNF128,0.15114706533846767,0.8488529346615323
ENSG00000171823,FBXL14,0.15132141107432429,0.8486785889256757
ENSG00000163283,ALPP,0.15138335192760577,0.8486166480723942
ENSG00000166548,TK2,0.15153733232075572,0.8484626676792443
ENSG00000089094,KDM2B,0.15176124902928745,0.8482387509707126
ENSG00000105171,POP4,0.15190110484534225,0.8480988951546578
ENSG00000223443,USP17L2,0.1520351827898624,0.8479648172101376
ENSG00000187193,MT1X,0.1521962593241879,0.8478037406758121
ENSG00000033100,CHPF2,0.15233213780536514,0.8476678621946349
ENSG00000106636,YKT6,0.1524452161198283,0.8475547838801717
ENSG00000153391,INO80C,0.15265614220505175,0.8473438577949483
ENSG00000115266,APC2,0.1534525601943626,0.8465474398056374
ENSG00000089737,DDX24,0.15381474738679402,0.846185252613206
ENSG00000136026,CKAP4,0.15420671931258056,0.8457932806874194
ENSG00000243414,TICAM2,0.15428241905735807,0.8457175809426419
ENSG00000173276,ZBTB21,0.15432089609319988,0.8456791039068001
